Year,Company,Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3,Type
2009,CRISIL,-42.92,-40.232,-45.554,-24.47957,-39.90996,-41.194572,Test
2004,Bajaj Hindusthan,-144.53,-171.63,-214.38,-77.16582,-115.48082,-152.4725,Test
2015,Nalwa Sons Invst,28.7512,51.0025,85.94826,9.353404,45.856026,81.79228,Test
2010,IDBI Bank,23.68,-47.2175,-78.1125,-5.396852,-25.936771,-47.621952,Test
2018,Delta Corp,-53.07,-86.71,-104.12,-48.313194,-56.81708,-76.98626,Test
2024,K.P. Energy,-4.29,12.380834,6.9863634,5.41568,7.4932556,28.21589,Test
2017,Automotive Axles,-52.53,-86.55,-47.88,-31.702637,-46.226868,-67.23137,Test
2013,Orissa Minerals,-3.63,-112.25,-14.636666,-39.9716,-74.07182,-50.279556,Test
2019,CRISIL,-56.82,-81.46,-62.208332,-44.402065,-48.682648,-87.619125,Test
2014,Thangamayil Jew.,-43.72,-68.25,-85.58,-50.078613,-57.229225,-57.860626,Test
2009,IVRCL Assets,42.611427,116.916664,212.456,31.28205,98.57544,149.71,Test
2017,L T Foods,-12.765,-60.093334,-99.706665,-8.649056,-8.205481,-5.627313,Test
2015,Jackson Invest,2.4666667,5.136,3.075,-11.886792,-7.3984184,-8.726018,Test
2013,Luminaire Tech.,59.858,93.541115,153.43375,32.21302,79.29852,110.78318,Test
2009,Apar Inds.,-36.31,-57.95,-107.52,-13.919502,-12.328621,-40.28338,Test
2021,Infosys,-82.0,-74.74,-122.84,-40.616722,-45.45421,-60.835304,Test
2004,Mukta Arts,-104.08,-124.75,-93.33,-54.4073,-70.18516,-80.40097,Test
2013,Exide Inds.,-64.98,-100.83,-113.55,-50.040577,-39.113983,-50.929104,Test
2020,Himadri Special,4.5256,7.3829165,15.948261,8.285449,24.549929,-4.6712813,Test
2004,Sundaram Brake,-38.62,-70.39,68.6626,-12.083906,-31.115252,-3.264955,Test
2023,Emami,-10.27,-4.78,65.29,4.852678,26.885406,50.455574,Test
2019,Morepen Labs.,27.896667,72.985,88.41,12.086516,45.555542,47.436104,Test
2023,Laurus Labs,23.18,59.57,68.6626,-4.1864133,-15.482893,72.528,Test
2018,Prabhat Dairy,-41.64,-84.16,-53.735,-36.262184,-48.192413,-44.994293,Test
2009,JSW Steel,-93.56,-63.16,-98.47,-54.039986,-60.20487,-82.42854,Test
1999,Wartsila India,180.46,117.115,227.33,140.61491,155.99255,241.21669,Test
2012,Noida Tollbridg.,17.68,-27.186666,-73.685,-4.1188846,-5.218979,-44.714058,Test
2018,Rushil Decor,6.383333,-29.14,-13.84,-17.200232,-14.603853,-4.074308,Test
2020,Suven Pharma,10.637143,4.418,35.078423,8.462808,15.303774,40.9553,Test
2020,Wheels India,5.9758334,35.01818,51.024,2.335989,15.076418,32.51491,Test
2008,GVK Power Infra.,7.0546665,17.109285,22.951538,11.105664,25.228128,32.858273,Test
2017,TTK Healthcare,12.9912,27.850416,38.64913,8.704288,29.734957,1.9822527,Test
2021,Manali Petrochem,61.1772,111.28083,368.28738,56.148464,154.08148,315.66214,Test
2022,Sunflag Iron,35.18231,107.13416,188.1191,26.64496,83.17166,137.53786,Test
2017,Vardhman Hold.,-26.32,-58.19,-84.06,-58.129826,-82.91494,-103.01918,Test
2024,Timken India,45.844166,120.526955,256.1559,43.131786,111.13031,245.3018,Test
2004,GSL Nova Petro.,13.106,68.175,84.011536,18.21126,44.62324,85.70542,Test
1999,Harri. Malayalam,8.5996,16.225416,17.492609,7.6019692,18.217882,10.712752,Test
2004,Rane Holdings,-103.23,-135.92,-119.33,-61.247364,-85.2749,-99.25139,Test
2022,Sasken Technol.,14.1564,10.2325,12.163043,13.786365,12.148333,7.982756,Test
2021,Hikal,38.11,10.718333,97.034,-8.5899935,-16.256943,-3.0438313,Test
1999,Alkyl Amines,11.18,29.39353,54.1025,18.560436,28.933687,52.315674,Test
2007,Eon Elect.,-8.23,-18.79,17.38,-16.807701,-18.001713,-17.26211,Test
2024,J K Cements,-18.675714,-40.59,-28.5,-12.216182,-24.92599,-44.87319,Test
2021,Kopran,-9.968,13.03,-24.3,-10.103542,-3.858084,-12.685243,Test
2020,Asahi India Glas,-79.97,-102.32,-101.22,-47.52217,-69.5167,-95.11414,Test
2014,T B Z,23.687273,44.191,62.604443,10.192366,21.787645,49.751892,Test
2020,Tilaknagar Inds.,19.5672,38.31875,93.71957,10.431771,40.352028,78.15745,Test
2011,Guj Pipavav Port,31.2544,94.1825,138.32043,23.431093,70.90222,109.390976,Test
2018,Natco Pharma,44.068573,171.384,433.1016,75.43864,199.85408,381.72015,Test
2009,PTC India,-100.17,-81.05,-133.99,-53.912117,-73.01704,-86.65449,Test
2016,Kirl.Pneumatic,11.46909,24.748,46.54889,7.1610236,6.2743244,36.80906,Test
2011,Biocon,-55.12,-60.16,-83.04,-54.937904,-57.994305,-64.81204,Test
2017,Natl.Fertilizer,-8.84,84.51,-139.72,-13.405494,-1.2108653,-72.237625,Test
2024,H P C L,3.765,-0.07066666,1.0071429,13.838763,14.894686,-24.589571,Test
2015,Dredging Corpn.,-1.3421428,-9.193846,-19.921667,0.19152701,11.229393,-28.633661,Test
2021,Supreme Engg.,-102.81,-61.93,-126.49,-53.701283,-56.627552,-100.26235,Test
2000,TV 18 India,3.3933334,-12.17,-30.205,-4.0686994,-24.031324,-48.926773,Test
2012,SJVN,29.134,57.075,53.556667,26.949835,47.357513,54.91044,Test
2018,Bombay Burmah,7.5255556,-10.79875,43.392857,4.039018,10.726164,10.298918,Test
2023,ZF Commercial,40.02913,56.747272,97.63333,16.407022,54.829407,74.054306,Test
2006,Galaxy Cloud,-14.9725,-73.18,-66.16,-22.040476,-45.843292,-47.030983,Test
2023,Sun Pharma.Inds.,16.277895,15.36,6.743125,19.56943,2.8513849,-22.240328,Test
2007,Sterling Biotech,6.125,-40.663334,-55.49,-14.295127,-15.809668,-47.16253,Test
2022,Maruti Suzuki,-5.266667,-11.254705,-21.66125,5.4589562,8.065626,-20.353922,Test
2009,Bajaj Auto,-18.15,-48.67,-104.55,3.8199487,-35.17748,-107.492485,Test
2012,Colgate-Palmoliv,19.6312,15.362083,18.902609,20.84981,26.072588,8.017013,Test
2024,HDFC AMC,44.21909,93.18762,65.391,38.655834,68.10779,57.532112,Test
2002,Jupiter Bio.,15.989375,31.055334,29.226429,21.657711,30.891603,28.637259,Test
2017,Transport Corp.,-68.88,-94.64,-102.04,-53.899723,-85.41983,-93.14899,Test
2001,IFCI,12.2263155,14.113334,18.480556,2.0109124,1.5534894,12.068439,Test
2013,Jaybharat Text,23.4396,57.209583,98.68696,23.869287,58.96794,113.13286,Test
2019,Jayant Agro Org.,7.6692,19.77375,40.301304,29.668978,53.052826,71.65488,Test
2023,TV18 Broadcast,91.5625,376.63666,608.895,110.59613,403.6477,627.08813,Test
2011,J Kumar Infra,-23.49,-31.643333,-34.27667,-1.5297321,5.3557806,-2.384664,Test
2023,Sterling Tools,14.4972,54.784584,79.85739,19.002386,47.37491,67.6897,Test
2023,Punjab Natl.Bank,28.62111,82.84625,96.36429,45.87765,81.946396,115.1912,Test
2019,United Spirits,21.210588,9.031875,7.224,11.002316,30.863516,33.720577,Test
2003,M & M,14.207778,-1.9425,40.17857,8.891772,31.386759,61.951008,Test
2004,HMT,24.374,53.4925,8.21,-16.150932,-12.536623,28.668283,Test
2011,Guj NRE Coke,22.642857,44.18833,-82.566,18.994291,29.967854,-21.557917,Test
2012,Fame India,58.27667,70.375,248.78,28.368383,85.85459,165.04805,Test
2004,JSW Ispat Speci.,-32.13,-118.71,-94.98,-56.44833,-74.76303,-99.08206,Test
2024,Adani Power,-61.05,-109.54,-115.84,-27.362574,-31.011152,-34.46801,Test
2006,LIC Housing Fin.,62.03375,109.12428,199.94,45.399647,105.44597,172.54942,Test
2023,R Systems Intl.,-83.99,-105.51,-116.99,-35.260056,-52.873947,-52.418304,Test
2015,Hindustan Zinc,47.638462,5.4875,16.447273,17.61561,11.443094,11.816237,Test
2001,Burroughs Wel -M,54.4225,105.52,151.12,35.081337,110.57303,182.56447,Test
2020,EPL Ltd,23.386,33.52875,43.749565,8.807094,35.030197,28.096151,Test
2002,Andhra Bank,14.9928,37.539585,70.65087,19.066591,45.94595,86.27109,Test
2018,Lak. Vilas Bank,6.70625,8.3242855,8.028334,-20.133131,-10.440245,-42.189102,Test
2009,HMT,31.471905,72.4845,92.25842,55.888073,107.42009,92.27546,Test
2002,Balaji Indl.Corp,44.82,87.26,132.735,28.30235,61.352562,129.6289,Test
2023,Manorama Indust.,-2.879,-3.5266666,3.235,12.265584,23.836805,28.528662,Test
2009,Jai Balaji Inds.,9.054,20.214167,40.403477,17.483568,23.469332,17.940626,Test
2010,Anant Raj,-65.615,-66.95,-54.325,-45.008488,-68.70244,-84.220825,Test
2023,Polo Queen Ind.,-28.49,-96.67,-115.32,-37.05556,-47.945957,-65.005264,Test
2011,Havells India,-45.77,-21.71,-4.424762,-18.858406,-14.466543,-21.560934,Test
2006,JP Power Ven.,36.88565,66.38273,112.36047,34.35932,75.64382,108.87048,Test
2008,Ratnamani Metals,-40.01,-13.26,-46.08,-16.606361,-10.132718,-17.668892,Test
2014,Zee Media,19.173685,24.511667,31.455294,9.096652,30.135271,57.598938,Test
2001,Utique Enterp.,-24.076666,-54.05,-81.03,-22.661304,-41.951622,-46.236057,Test
2004,Alok Industries,-87.21,-95.51,-112.9,-70.46207,-97.028244,-90.916466,Test
2003,Man Industries,35.084614,44.335835,76.62091,38.998577,63.662445,70.43011,Test
2022,Centum Electron,30.11,-4.46,-11.9,-8.283542,-16.218735,7.218058,Test
2015,I D F C,41.09,94.96625,25.46857,10.732601,38.572083,58.03063,Test
2015,Swelect Energy,10.31,25.74,28.2,-9.900905,12.29479,18.408915,Test
2016,GCM Securit.,61.29,95.875,183.66,44.63753,63.26484,69.72286,Test
2018,NESCO,37.181667,74.304115,101.399376,42.28877,71.61378,116.29186,Test
2010,Fulford (India),18.5305,44.65842,41.602222,13.502811,25.849447,34.15296,Test
2021,Radico Khaitan,7.938,25.475,45.016666,9.33262,28.596535,42.695892,Test
2021,FDC,-8.441667,-12.026,-33.79,-0.77043474,7.5874004,-8.144341,Test
2013,Eicher Motors,4.037857,13.89,18.8525,3.2508492,11.356058,10.683394,Test
2006,Ingersoll-Rand,-77.56,-77.5,-120.19,-50.6238,-72.50901,-81.35289,Test
2018,Allahabad Bank,12.171429,37.124,54.6105,23.769123,60.73362,76.36872,Test
2012,Ruchi Infrastr.,-73.63,-80.5,-93.24,-48.976063,-70.83403,-87.428795,Test
2017,Speciality Rest.,17.469,34.67,43.018333,18.588419,47.809555,27.479391,Test
2005,Dhampur Sugar,-41.4,-18.68,-7.37,-27.922594,-30.591925,-38.031425,Test
2016,Maithan Alloys,37.047894,33.060555,112.83889,15.57651,45.33293,73.49011,Test
2009,Meghmani Organ.,-88.47,-8.963333,-46.41,-42.519512,-37.257572,-52.909557,Test
2022,63 Moons Tech.,-30.95,-48.65,-39.4,-24.257095,-29.423452,-49.939217,Test
2013,Oberoi Realty,-58.34,-58.62,-105.54,-32.430153,-42.676216,-68.1248,Test
2023,NIIT,-54.56,-30.88,-80.44,-47.192036,-44.713116,-80.4882,Test
2017,Hindustan Media,46.25182,90.650475,98.8085,45.878574,85.34633,103.68689,Test
2009,J K Cements,-59.16,-99.13,-115.02,-49.498985,-70.589355,-80.98019,Test
2001,Mastek,4.5452,12.257083,18.157825,10.160556,24.367376,21.882635,Test
2013,DLF,6.370625,15.859333,13.037143,-5.97595,35.837887,-9.027223,Test
2016,Exide Inds.,29.9205,61.906315,125.126114,29.73166,70.989426,122.69054,Test
2014,Radix Industries,5.141818,29.607273,44.87182,-0.20434034,18.6082,4.6365,Test
2024,Texmaco Infrast.,-15.3,-47.09,30.06,-17.044329,-19.64418,-23.941313,Test
2007,BAG Films,27.62625,161.41856,248.66167,4.4678254,52.512894,143.22876,Test
2009,Ador Welding,-87.45,-73.61,-122.68,-37.06898,-56.49421,-83.919495,Test
2014,Kirl. Brothers,-2.76,-40.47,-57.32,-22.034334,-21.905935,-34.92882,Test
2003,SpiceJet,-7.07,-12.08,-8.596666,-3.8922296,-1.3834336,5.322267,Test
2020,Kirl.Pneumatic,16.39826,37.515,57.383335,21.02828,31.69277,34.382957,Test
2010,Glodyne Techno.,6.758421,20.367222,-3.1405883,11.294128,20.112461,25.209658,Test
2019,Max India,3.8381817,-6.997,-27.055555,-6.5299544,-6.655546,-49.13704,Test
2019,Sadbhav Infra.,64.795555,92.82353,139.0725,63.90717,87.684425,142.40906,Test
2016,Ester Industries,17.23,7.268,3.1225,-16.637896,-14.620006,-17.529537,Test
2005,Upper Gang. Sug.,15.749,41.147778,103.82125,-1.2289499,57.029797,101.10784,Test
2024,Uflex,-8.76,9.45,46.25,-9.340106,16.857567,31.868082,Test
2003,BPL,-69.3,-99.78,-151.2,-55.47314,-77.97536,-112.79377,Test
2016,IFB Industries,10.935385,32.439167,46.44909,8.290202,36.465103,50.571434,Test
2009,Take Solutions,4.31,-6.008333,-17.388,13.044539,12.813509,-17.647692,Test
2005,Reliance Capital,11.61,10.419091,5.5,14.713473,23.077494,2.534514,Test
2010,Novartis India,7.206111,19.532942,23.673124,10.414155,23.508722,39.027653,Test
2003,Bank of India,35.1804,69.3525,119.7,20.246893,60.895844,112.726974,Test
2024,D-Link India,30.55375,91.88739,179.16545,43.575184,112.44393,208.93587,Test
2015,IL&FS Transport,18.88,42.28,68.6626,16.143332,24.05749,28.732084,Test
2021,GNA Axles,-9.629091,-23.847,-7.473,-1.2557358,1.7506635,7.940821,Test
2015,IndusInd Bank,-15.78,-37.17,-87.34,-38.06899,-54.002083,-68.99012,Test
2019,Relaxo Footwear,-56.49,-115.04,-109.43,-65.71884,-90.32204,-116.933014,Test
2004,Balkrishna Inds,7.7912,8.618333,11.4765215,11.703677,24.978182,29.932753,Test
2007,Suashish Diamond,35.593636,115.976364,314.042,29.434101,112.62633,304.74445,Test
2007,Tata Steel BSL,28.83,2.5054545,-58.877,21.267782,14.839914,-22.743784,Test
2000,ITD Cem,11.308888,29.184706,45.96375,8.609355,57.340103,47.292225,Test
2018,P I Industries,29.778334,-5.916,-2.4375,-23.164234,-39.923573,-38.510483,Test
2007,NLC Nalco,-4.831053,-10.117222,-17.02706,6.695681,18.83687,-19.284746,Test
2011,HMT,-16.9125,-23.696667,-36.915,-40.947742,-54.63025,-68.25627,Test
2018,Newgen Software,10.4496,30.073334,66.54522,22.99864,44.636894,42.64662,Test
2013,R C F,-46.5,-110.43,-135.59,-38.843887,-63.207016,-86.438835,Test
2008,Morepen Labs.,21.932917,45.039566,75.29318,26.313059,50.966686,57.639984,Test
2015,H P C L,-49.74,-74.72,-69.79,-29.825108,-35.98127,-66.341354,Test
2024,Huhtamaki India,-4.78,-9.568571,-36.873333,0.8299881,-11.230444,-44.747963,Test
2015,Foseco India,-41.99,-72.44,-74.44,-43.6358,-57.1882,-67.640656,Test
2022,Mangalore Chem.,-64.72,-121.16,-158.19,-78.598274,-102.124146,-128.92142,Test
2013,Bharat Financial,15.2025,25.258,48.438572,2.7376747,14.710472,18.678095,Test
2022,TCI Express,-56.52,-83.23,-107.6,-42.11305,-44.17083,-52.059097,Test
2000,Sunrise Liquid.,33.5625,96.67667,199.775,33.40672,81.33047,148.72078,Test
2020,Finolex Cables,136.16333,268.33,470.31,90.857414,267.36267,500.05157,Test
2002,Jaypee Hotels,-7.1984615,-17.114614,-25.090769,-5.731356,-17.903769,-33.936478,Test
2023,SBI Cards,36.0844,91.10125,158.35043,29.737925,92.81776,169.21104,Test
2016,Anuh Pharma,29.5925,45.60842,39.252777,16.03654,40.993263,72.03357,Test
2005,NLC India,176.56334,182.615,923.36,107.237076,186.50383,813.49347,Test
2017,Parsvnath Devl.,17.09,52.66375,121.601425,25.11314,63.615494,101.49643,Test
2005,Supreme Inds.,-9.11,-16.34,-33.58,-12.808719,-40.195206,-38.993073,Test
2012,D C Holdings,52.291668,173.072,230.025,51.990685,170.22908,271.53772,Test
2011,Lupin,12.105,2.9094117,-13.724375,8.245456,8.295202,0.27950156,Test
2008,DCM Shriram,43.646,131.45209,206.88957,35.93514,114.456215,204.76625,Test
2019,General Insuranc,1.685,-17.84,-65.1725,-3.0521255,-3.94998,-40.357246,Test
2000,Archies,11.83,-31.5,11.71,-19.13262,-18.389345,-10.670579,Test
2004,Texmaco Infrast.,10.924616,8.965,13.451818,11.137631,15.525372,19.98343,Test
1999,Supreme Petroch.,16.778572,42.299232,68.395,11.826571,27.77579,10.359984,Test
2020,I O C L,-39.38,-37.74,-29.73,-47.80965,-47.28979,-43.78836,Test
2010,Reliance Capital,-18.203333,-36.856667,-22.936666,-30.23772,-23.604992,-38.95026,Test
2010,Biocon,48.136314,70.75278,102.46059,36.683445,60.79164,94.235794,Test
2014,Jet Airways,25.328,48.1375,79.250435,32.115177,71.25756,67.638336,Test
2007,Ansal Properties,-85.11,-76.67,-124.78,-55.517162,-72.541855,-98.31251,Test
2005,Grasim Inds,47.32,77.795,77.1,67.00639,99.66167,81.984886,Test
2004,Greaves Cotton,-19.77,47.027332,23.889286,22.155443,41.043396,63.372887,Test
2017,MPS,-63.76,-93.66,-108.05,-54.419968,-76.04204,-91.3745,Test
2023,Ami Organics,491.99335,1682.385,9188.1,429.60583,1624.7927,9339.736,Test
2020,Oswal Green Tech,5.948,-25.262222,-37.21875,2.447085,5.3351154,-37.4373,Test
2017,V B Industries,3.772,5.8004165,6.6465216,1.3586298,-4.5881405,5.577559,Test
2007,Om Infra,72.34857,292.77167,825.104,75.32264,235.75793,691.01587,Test
2010,Linde India,-25.34,-75.08,-66.42,-26.146612,-59.470634,-79.15227,Test
2022,Ashiana Housing,-49.93,-92.2,-100.24,-51.068874,-63.558426,-79.23993,Test
1999,Radhe Develop.,36.4,74.37174,164.80318,34.319378,61.69352,111.4832,Test
2010,JK Lakshmi Cem.,2.58,-22.09,68.6626,-14.95278,-31.465933,28.873678,Test
1999,G N F C,-33.2,-20.61,-86.96,-25.17163,-10.860086,-49.05164,Test
2012,Omaxe,-7.25,-116.54,68.6626,-42.052345,-60.625957,-61.880028,Test
2005,BEML Ltd,18.5,27.645,32.574615,10.793864,28.79571,23.488691,Test
2017,Skipper,12.915714,25.854,33.104736,26.696505,44.974762,5.8937516,Test
2018,Aarti Drugs,-97.58,-123.91,3013.4492,-138.47421,-163.74788,3297.449,Test
2003,Jagatjit Inds.,-23.966667,-39.36,-58.72,-10.694561,-10.772024,-33.557472,Test
2006,NIIT,-46.62,-55.37,-32.13,-9.911636,2.0502508,-5.4388747,Test
2003,NRB Bearings,41.823334,97.858185,105.505,31.084951,65.95373,126.90227,Test
2023,GE Power,-78.9,-98.35,-65.36,-48.89603,-79.70883,-78.44791,Test
2001,Bimetal Bearings,14.314445,29.301176,44.595,23.554625,44.71344,45.499107,Test
2024,S P I C,-35.26,-48.99,-50.37,-35.83597,-48.80999,-65.309845,Test
2014,Jagran Prakashan,18.986666,35.84625,89.97429,27.965687,54.628914,76.515175,Test
2000,Elgi Rubber,-131.25,-158.48,-206.33,-74.565704,-110.81464,-155.84627,Test
2024,Hero Motocorp,-95.28,-125.42,-92.43,-56.33249,-86.06864,-83.57648,Test
2024,Schneider Elect.,-11.486667,-12.37,-91.33,-1.6255859,-24.345617,-42.762367,Test
2021,Rupa & Co,17.49375,22.046667,31.620714,37.606506,53.43893,66.05284,Test
2016,Birlasoft Ltd,4.59375,16.55857,-7.7633333,10.561853,9.860476,-15.3319025,Test
2024,IKIO Lighting,-92.29,-70.81,-134.97,-53.873405,-78.88206,-106.351944,Test
2003,T N Newsprint,27.528,63.593334,131.50565,20.912172,61.069794,116.76538,Test
2006,Bajaj Hindusthan,-95.75,-141.16,-143.49,-58.12255,-75.27061,-121.99511,Test
2020,Navkar Corporat.,-14.14,-72.95,-100.95,-27.920418,-29.291365,-94.191376,Test
2020,Reliance Communi,-6.4572725,-28.014,-34.545555,-4.9349437,-22.321482,-38.57405,Test
2021,Route Mobile,-71.65,-121.82,-36.24,-42.629383,-59.80891,-67.59694,Test
2005,Aztecsoft,-0.9952174,-9.739091,-19.768095,3.0429482,16.561571,-32.761383,Test
2006,GE Shipping Co,8.496,2.512143,-11.602307,25.582476,35.962837,-1.8821195,Test
2016,Eco Friendly,21.5484,44.9,65.32565,31.178892,80.99193,92.2845,Test
2011,Godfrey Phillips,109.20333,320.355,478.31,106.92081,358.2671,456.2188,Test
2015,Somany Ceramics,81.31,224.13,564.31,58.458088,184.24867,499.60986,Test
2018,Suven Life Scie.,-77.83,-109.69,-86.06,-46.339176,-65.35696,-84.78212,Test
2024,Vadilal Inds.,66.319565,493.4813,1996.1174,67.81759,486.80673,2019.7396,Test
2021,Shaily Engineer.,-12.46,-15.5775,-41.61,-29.459684,-37.021076,-43.10482,Test
2009,Cummins India,43.003,109.23684,126.35722,45.877583,102.276764,172.02386,Test
2020,SVP Global,18.276875,34.7,38.82143,25.999086,35.184093,-1.7380384,Test
2024,AVT Natural Prod,-70.82,-107.3,-141.26,-62.7877,-87.673935,-119.63711,Test
2013,Birlasoft Ltd,-93.64,-133.88,58.003334,-83.542656,-105.77354,-15.684907,Test
2020,Satia Industries,-60.74,-92.95,-72.77,-42.39728,-52.06267,-63.178047,Test
2020,K E C Intl.,-43.82,-53.41,-74.9,-17.143206,-17.627794,-30.74204,Test
2021,Avanti Feeds,1.2771429,46.436924,132.59584,17.657969,50.548523,100.01866,Test
2020,Balkrishna Inds,-14.005,-35.16,68.6626,-15.38046,-25.055677,49.87831,Test
2000,Guj. State Fin.,12.41,42.0875,90.82333,22.946014,17.863424,34.756348,Test
2013,Dish TV India,9.168235,3.42125,-3.6033332,1.3978602,-7.2283,-42.16458,Test
2018,Jagran Prakashan,-28.16,-57.97,68.6626,-28.45392,-45.045727,24.972837,Test
2004,Adani Enterp.,5.655,17.962,27.645,3.5763516,13.324858,35.429665,Test
2010,Nilkamal Ltd,53.49,159.904,329.8825,72.33276,179.74715,352.45953,Test
2015,Eimco Elecon(I),-91.01,-116.15,-132.315,-46.786716,-57.206337,-84.10487,Test
2005,VST Industries,-0.89,-93.2,-115.33,-20.682535,-39.193832,-66.31784,Test
2015,Diamond Power,66.53333,191.83,436.75,55.18326,174.45369,312.96866,Test
1999,Escorts Kubota,3.412,-19.842222,-54.7275,3.5621085,16.587713,24.16714,Test
2010,JMD Ventures,11.163333,-2.45,22.82,8.908828,15.189909,38.762344,Test
2011,JVL Agro Indus,8.3308,16.684166,30.027826,3.467093,26.06161,32.09073,Test
2015,Sutlej Textiles,-51.64,-74.2,-82.622,-39.748867,-60.73922,-57.79902,Test
2020,Take Solutions,-75.52,-93.93,-108.89,-77.41047,-89.86188,-102.56315,Test
2005,Syngenta India,11.3168,26.035833,38.58826,17.4295,29.412603,48.79564,Test
2017,Hathway Cable,66.61,149.79,68.6626,49.50488,49.966354,39.735764,Test
2020,Gabriel India,-22.2,-83.74,-72.11,-42.033047,-61.07425,-69.01413,Test
2004,Indo Gulf Fert.,41.791306,142.61455,252.88762,53.935883,133.08456,242.74818,Test
2014,B P C L,14.723333,40.23,110.76,-19.599869,-23.574934,-29.565928,Test
2023,ISGEC Heavy,-38.16,-91.21,-88.0,-53.075405,-54.78881,-85.91052,Test
2007,Panacea Biotec,55.866875,134.57133,123.25357,51.472572,97.731445,127.82536,Test
2010,Responsive Ind,-60.19,-136.5,-169.54,-68.19845,-90.16936,-131.26524,Test
2010,Tata Comm,1.5963157,16.881666,14.37375,19.18921,32.670742,44.90338,Test
2024,Aditya Bir. Fas.,15.8108,38.891666,73.408264,15.735667,31.645586,42.107574,Test
2016,Indo National,9.213333,32.8875,13.031428,14.12065,18.685297,-1.8168501,Test
2020,Supreme Petroch.,7.6364,17.014166,29.852175,17.305895,26.86159,6.039534,Test
2022,Natl. Aluminium,38.754665,71.16572,62.720768,24.23945,49.964703,38.741592,Test
2023,Delta Corp,-29.86,-163.77,-190.9,-75.790825,-107.913666,-152.36598,Test
2024,Uniparts India,15.763333,-21.065,8.39,-1.0913602,0.059028387,26.968023,Test
2014,Mahindra EPC,106.305,175.63,68.6626,24.534761,66.50084,103.51913,Test
2023,Adani Total Gas,15.91,17.95625,-26.95143,9.093128,29.942192,36.050354,Test
2013,Jai Corp,-99.33,-82.18,-99.34,-60.378834,-88.41411,-106.959755,Test
2003,Subex,7.048333,11.948,19.5625,27.816069,44.626392,31.207296,Test
2024,Expleo Solutions,-73.27,-95.72,73.664734,1.1947733,10.823282,30.005941,Test
2010,Rane Holdings,-0.22173913,-1.680909,-2.974762,6.353337,9.318031,8.547442,Test
2002,Ciba India,6.14,27.36,17.773333,12.814682,55.373444,88.41637,Test
2014,Oscar Investment,-110.78,-105.14,291.0925,-65.769226,-49.751785,289.64005,Test
2004,Silicon Valley,-94.19,-78.28,-129.6,-54.010494,-77.53454,-115.96952,Test
2009,Astrazeneca Phar,16.86,-58.46,80.98,-5.891034,1.8966043,-18.65821,Test
2000,Saregama India,-0.9033333,6.29,13.322857,24.757887,41.89655,44.388325,Test
2014,J K Cements,17.282223,57.8475,86.91286,10.940026,33.461044,59.22719,Test
2007,BF Utilities,12.97,30.29143,34.97333,28.99743,50.844757,29.91097,Test
2016,Sharda Cropchem,30.088333,62.318,33.99,14.665728,34.029995,36.12468,Test
2017,CRISIL,8.512,19.548334,25.913044,2.8668313,24.255037,28.88568,Test
2020,Dwarikesh Sugar,48.29111,49.94,76.49,56.75469,53.98778,105.68817,Test
2013,Gourmet Gateway,91.755714,222.695,384.504,92.23776,224.08818,325.4032,Test
2004,Lotte India,24.3045,49.22684,73.46555,24.25621,62.421875,109.53258,Test
2011,Whirlpool India,18.6384,48.675,73.56217,19.595953,45.695503,93.42184,Test
2000,Heubach Colorant,-30.91,-99.63,-119.7,-46.494488,-74.99895,-93.280655,Test
2018,Themis Medicare,27.51,69.955,104.34077,18.316751,55.847313,98.79444,Test
2012,Blue Star,9.560769,19.163334,-6.4572725,12.075198,31.385542,11.457484,Test
1999,CMC,-18.676666,-159.24,-193.11,-50.49215,-77.41618,-99.782974,Test
2024,Aeroflex,18.8432,38.77875,43.16174,18.45238,41.650833,54.403145,Test
2000,Andhra Vall-Merg,1.3917648,-2.505625,-17.201334,-3.54738,2.0116022,-26.430216,Test
2003,Netvision Web,41.105,88.8,68.6626,-1.9674839,20.959846,11.64903,Test
2006,Bilcare,19.43,36.24087,69.97363,18.12631,56.64769,90.961395,Test
2017,TPL Plastech,66.4236,134.84792,137.50912,50.537827,104.62116,142.76892,Test
2001,Satyam Computer,-121.06,-45.73,-150.94,-80.017975,-103.18686,-125.51807,Test
2022,Triven.Engg.Ind.,24.05857,36.22923,17.283333,15.254264,35.145435,47.998642,Test
1999,Tour. Fin. Corp.,33.3352,26.3075,44.375652,30.830791,47.928764,57.24212,Test
2015,J Kumar Infra,2.9928572,9.44,3.022,-2.2241359,0.21924567,16.619204,Test
2013,Siti Networks,16.6548,46.497917,90.33435,26.463259,68.198135,83.4704,Test
2018,Dena Bank,-1.6671429,8.85625,-36.17,-6.2000804,15.789125,-21.766973,Test
2010,GAIL (India),-47.36,44.17,27.94,0.058179498,21.059843,41.241493,Test
2009,Can Fin Homes,-6.9,-13.8,68.6626,3.5640664,4.460264,33.58663,Test
2013,CCL Internationa,-58.71,-76.3,-97.42,-44.461605,-63.993996,-77.75416,Test
2015,St Bk of India,16.5544,44.02875,74.485214,23.65674,57.40695,101.62637,Test
2009,Religare Enterp.,2.7857144,44.57,41.118332,8.95762,19.278284,40.219902,Test
2013,Prime Focus,19.853077,30.439167,41.24091,26.504059,28.070522,21.059767,Test
