Actual_ Target 1 ,Actual_ Target 2 ,Actual_ Target 3 ,Predicted_ Target 1 ,Predicted_ Target 2 ,Predicted_ Target 3 
-21.67,282.34,351.21,21.611345,26.162489,34.967117
-38.1,-17.77,-7.92,17.807749,40.544113,71.33461
73.17,74.52,76.05,78.584114,433.03677,805.4533
-35.1,-78.13,-65.63,19.722307,52.773827,88.99092
5.83,145.99,55.0,9.925608,-8.516024,-40.002518
-59.34,-69.87,-75.33,-2.2385154,12.575453,32.784195
-55.99,-111.13,-97.39,20.358515,35.98889,92.39375
-12.59,46.2,70.2,10.923643,119.04161,271.8171
52.58,53.0,2.59,6.735713,48.992966,126.13231
4.53,-4.19,24.45,9.74856,19.366423,21.16542
30.209545,61.089523,79.2615,33.601093,49.37877,94.52528
6.06,-17.92,-59.04,0.6146492,10.550703,22.937027
-31.28,-24.04,19.94,10.002398,13.681639,26.787552
267.82,232.48,290.71,7.790356,9.340523,42.47269
48.43,-16.54,29.05,25.311441,30.353743,44.553543
-65.14,-113.72,-254.37,-4.6511207,-8.897333,-8.46086
93.29,-37.38,-162.05,17.470484,30.146246,44.8479
-22.7,-43.94,22.23,3.2263284,-3.0513783,5.9779825
2.55,-15.88,-9.18,3.1758676,12.475538,31.656021
45.51,37.7585,68.6626,-16.642645,-37.704666,-44.90068
140.24,451.16,215.88,141.44522,153.13878,266.80008
-40.56,-22.36,-84.09,-4.542234,1.7891827,1.1998756
-91.67,3.3833334,32.85,30.25839,67.184296,108.29617
96.17,327.27,58.18522,30.941599,55.884293,76.80879
10.98,-16.41,-26.05,36.1481,85.971405,153.77533
-44.34,-41.62,68.6626,35.72849,117.22089,210.22086
239.49,3.94,-39.53,-3.935063,-12.49272,7.081002
-15.83,57.67,-28.33,1.6186279,5.337736,17.98027
73.86,2.46,-68.48,19.70051,19.092848,39.794632
87.29,130.14,452.51,-7.0115867,-14.997576,6.736863
-10.95,-0.54,22.08174,20.763918,54.075516,102.35216
-49.3,3.95,-26.09,3.1833558,2.5348873,3.5091102
7.6,-47.19,-62.55,5.9939065,13.802626,25.854202
10.69,25.99,108.90769,23.229624,35.409348,71.73549
-4.75,-12.33,-8.17,7.174433,19.75546,40.373672
47.83,248.76,315.21,18.83636,55.567406,83.96205
113.1,81.10133,147.78143,13.6913395,43.6884,80.47359
-3.29,-16.51,-9.91,8.187323,18.106245,29.028168
-12.78,-30.62,-35.86,42.97951,81.95821,273.0624
-33.8,-89.65,-76.49,1.2007545,-0.5412159,11.246049
66.49,65.99,110.55,8.8509445,12.852896,23.481995
44.01,-65.78,-89.33,-1.3003594,1.7967663,12.8928995
-27.83,-75.26,-29.85,13.330879,-1.1674786,13.815751
21.69,37.24,230.58,5.574122,6.0024548,11.920365
58.41,90.17,95.71,25.018679,30.687468,32.947098
25.96,18.45,57.47,7.8866677,-1.8276234,-0.1775963
-13.44,-15.63,-49.26,-17.41744,-21.216417,-26.295853
-12.46,-103.63,-88.7,0.06675184,8.063185,22.537857
9.3,248.6,171.09,17.411783,18.523298,51.357224
-6.89,-58.1,79.59,8.221621,17.702482,29.270767
-12.16,13.21,-18.7,-2.5807319,-0.8537617,-5.9089804
30.3,86.21,147.27,8.355926,17.732294,27.804125
129.15,36.4405,46.47526,9.277124,13.539717,23.25148
29.87,-1.73,-53.34,-4.1764274,-8.150301,-21.489944
-68.06,-63.28,-110.6,12.778782,23.652473,53.437695
-24.57,-17.3,25.96,25.665289,58.97837,82.3959
-6.13,-29.81,-19.08,5.1115403,13.187216,28.571548
51.38,40.8,125.43,-11.3376255,-7.003145,-1.4450142
21.03375,60.745216,114.35591,4.9977365,23.06349,63.526566
72.39,13.08,13.65,36.41875,119.158585,209.96324
2216.94,473.55,2581.51,58.187653,159.56337,298.86145
-13.38,57.32,326.79,5.6023355,13.843641,27.209183
23.651112,59.3525,84.14571,16.843134,34.72464,65.63542
-11.44,-119.1,-48.47,20.08737,9.107576,17.215042
-42.14,-27.35,-23.36,2.2728677,5.5867443,15.024583
-56.32,427.07,221.34,-8.223333,-34.116165,-51.388474
-67.39,-78.76,-114.83,8.987741,-37.07553,-54.482437
13.213636,29.212,38.04778,17.096388,47.18843,92.75336
65.28,22.02,-68.28,8.7508335,25.86569,49.19255
-13.07,-28.45,-72.85,3.2451043,2.500883,0.30357435
-30.64,-12.14,38.82,1.0605339,-3.5746098,-3.08171
17.29625,58.748,106.275,9.013025,22.559645,38.30156
524.66,269.81,168.55,98.98661,280.3495,490.16092
-27.05,-48.03,-65.56,3.7669244,8.981459,10.298661
-29.24,6.12,20.68,16.959238,27.714521,45.25679
53.85,14.81,278.76,12.857631,94.53586,204.8176
-55.89,-42.62,-63.65,17.298227,42.422546,88.736435
-11.96,-7.73,87.81,20.822527,45.716675,58.97615
59.81,-9.11,-53.7,1.604586,13.02931,20.213821
95.49,121.94,33.92,5.655558,8.214506,29.10585
15.62,26.41,130.42,34.61153,85.865425,105.017
-83.33,-76.34,-129.88,-21.798412,-105.21506,-96.998764
-12.07,23.41,63.85,25.808062,36.941193,45.882217
8.48,92.7,84.88,1.588662,-9.824635,89.40504
-40.61,-36.76,-38.61,8.419855,24.81816,41.389847
55.2,18.7,74.21,11.8957,3.839857,-13.625625
-43.04,-80.09,-84.59,38.564407,-34.470993,-75.933975
-96.68,-73.95333,-116.06,57.488968,113.48272,209.06255
10.04,2.91,-55.09,2.3147225,-5.384264,-17.130722
-3.5,142.84,206.88957,14.786631,28.49333,68.53053
-44.99,-96.13,-112.62,3.4730554,-14.633608,-41.432144
-55.06,-79.86,-132.22667,-9.745184,-65.66365,-125.500595
13.05,0.28,108.45,64.908424,564.64984,1825.6365
25.821539,95.74167,221.58455,50.951145,184.99261,252.38376
116.95,95.06,40.01,44.27483,76.85188,177.96913
14.206,34.8775,81.53348,-7.80071,-10.887133,-14.237838
17.9625,26.231052,92.986664,0.7923683,-13.861788,-16.391281
180.73,-23.28,31.54,47.856167,53.14467,87.33101
15.49,46.66,42.22,7.7075753,28.403273,63.76735
99.78,51.23,45.77,23.138575,38.426178,72.70201
23.5,26.18,35.52,6.146601,13.379225,31.80928
-13.82,-1.86,26.05,2.4288774,10.725988,18.950363
33.6,167.8,307.43,4.708542,48.066643,98.02759
39.2,56.29,-30.77,44.425022,100.54086,180.04576
-32.49,-37.68,161.58391,5.143702,9.124861,18.77449
-39.48,228.62,444.89,11.843805,21.504297,48.400707
-47.73,-7.38,-47.36,-3.64018,-11.488634,-15.613143
45.32,56.99,77.41,29.392618,35.187027,63.64711
-39.38,-31.02,66.54522,-1.1058327,0.66636467,-4.8385763
21.79,78.54,91.54,66.65046,55.95656,103.27901
17.84,89.15,77.33,23.880785,28.465559,48.401535
-27.04,-41.33,-50.95,23.76214,7.2920666,17.67366
-23.99,-30.38,-59.09,16.71728,35.85515,93.16896
-38.32,75.2975,145.79478,19.626162,35.421936,62.37935
104.38,71.91,63.72,13.576738,11.014547,32.587326
-0.55,27.1,60.32,2.8349404,-6.2000904,-9.735091
95.64,478.52,454.38,10.4364605,27.114426,35.74508
65.04,213.075,283.92667,5.3534646,-0.026750565,50.131363
-20.78,-44.01,-12.38,0.06940019,18.291971,42.6616
28.92,-13.27,-9.64,5.680918,5.6893215,9.6246805
-26.92,-87.9,-134.03,-1.0840355,13.143324,21.260757
5.72,87.689285,27.286922,10.253931,27.993498,42.865707
62.89,57.075,53.556667,117.14748,265.79947,559.4297
-5.55,-13.79,108.03,34.749565,69.79649,86.38045
35.79,154.73,20.41,5.099253,-5.0240345,17.320755
-2.69,12.99,23.28,14.0161915,14.817091,15.7192545
-30.45,-41.39,-92.69,13.87945,27.922075,51.941643
176.52,1615.48,1363.65,36.933544,73.859406,199.01622
-51.38,-30.32,12.6,3.1727033,130.6948,345.3953
-30.39,-66.13,-114.3,3.5851312,-52.98182,-50.202286
26.93,84.66,165.55,12.714884,12.701475,7.8058023
82.96,87.51,834.07,2.2288728,5.555662,69.528336
36.0,174.69,296.8,42.646214,95.87633,138.99727
-59.52,-72.4,-95.13,-1.225164,-13.411852,-12.304183
2.18,-10.69,23.17,3.69871,3.0315075,29.55214
-34.55,-52.98,-15.69,13.861845,15.4485035,4.7917185
45.55,11.68,50.57,-6.188474,-8.611116,-23.17862
-19.0,55.32,50.52,11.24032,24.91377,42.074173
5.74,28.785385,45.01,-1.956472,4.3212414,19.10286
36.78,55.74,65.6,0.33584058,-3.397417,-0.13151476
19.55,161.52,161.63,16.291712,6.899809,2.8442237
29.72,89.76,93.75,75.23139,153.65742,266.1221
149.58,211.65,412.59,15.141251,201.916,504.9974
-47.31,-66.79,-60.83,27.709978,74.11138,136.01376
18.953478,41.660454,63.38238,10.69726,9.500441,8.335649
195.98,29.231333,32.646427,27.065348,48.712677,69.27516
-36.04,22.28,128.14,4.97967,6.8508434,16.099564
6.174737,17.952778,25.49294,51.15167,58.70259,82.82924
12.53,7.68,-22.52,1.216288,-7.1808643,0.6594704
29.186666,77.128,96.3575,9.251764,13.97154,21.931076
17.67,-12.4,-26.64,6.707148,22.105284,40.824265
-79.07,-50.22,248.66167,2.1929498,20.373205,30.506348
-24.1,-50.11,-71.08,96.88325,333.74713,816.9331
3.89,80.82,21.4,-3.0027518,-39.208466,-61.555374
1.33,30.57,-28.29,-17.605375,-43.583023,-82.98305
29.39,27.73,-133.62,21.255487,30.234419,65.6703
28.728333,79.25636,153.27,8.413462,17.938185,44.809616
81.83,27.52,-38.61,14.981951,8.379026,-4.2959127
-22.31,-47.03,-84.0,12.054346,21.700804,14.39174
56.46,-96.66,-104.76,7.979731,4.114332,7.961625
16.277895,15.36,6.743125,28.75701,78.3157,428.15497
-27.2,14.48,-54.91,14.80517,3.4148998,-13.546493
56.58,81.73,164.36952,1.8976692,9.06912,16.622757
0.11,10.72,77.83,4.4487634,14.776381,32.994034
-25.88,-32.12,4.94,34.979256,192.96855,563.8654
19.43,35.715416,50.01652,13.466654,21.874891,46.07283
-19.81,-49.99,-100.11,14.55308,30.848654,74.52231
-47.08,-64.2,-36.94,51.842777,72.623795,83.151505
120.58,138.82,408.16,6.334765,-1.5243244,21.10913
16.02,-14.34,-6.97,6.1456704,19.593275,34.65547
-49.07,-52.44,-69.83,13.802115,29.302145,64.05343
41.26,-97.62,-110.79,56.13323,69.078064,203.18983
59.69,75.78,33.62,11.600111,9.167692,12.875947
28.54,-5.74,-64.22,18.892866,-17.867756,58.98317
81.8,71.05,1138.46,-10.603506,-33.717163,12.295213
-12.0,-45.78,-39.44,1.4582466,-4.18355,-25.517807
58.35,32.63,80.43,-4.1656394,-8.035219,-4.847945
-18.26,62.35,13.76,41.98277,112.29441,209.27345
14.78,3.98,-19.34,7.700789,3.536131,2.6443183
-37.55,-50.37,-52.99,10.142908,23.786512,45.767044
0.52,53.42,310.52,33.658604,48.489304,65.349106
-25.34,37.7585,68.6626,0.9222206,-2.4409657,7.4274454
-21.63,42.28,68.6626,11.539721,21.484816,36.842148
1.89,10.33,11.3,5.346354,4.850569,1.2810829
78.53,28.75,205.79,12.76333,36.08583,72.61995
191.44,168.3,126.89,-0.07230151,-8.541475,-25.014359
92.84,183.87,254.57,46.06541,31.540571,15.011613
-21.2,-19.77,-37.7,56.213547,156.56544,207.81691
18.04029,37.7585,68.6626,-7.2923713,-45.942734,-86.45949
231.14,187.88,494.32,35.689,50.63817,69.396835
16.13,-70.75,-140.98,-11.012154,-42.81305,-6.7561483
-26.71,-57.03,-24.36,3.8644814,7.8213787,15.980973
243.67,287.31,426.81,19.0406,18.25802,59.10859
48.13,-10.03,-2.07,19.020807,32.012802,39.476425
7.67,-45.15,19.84,23.082087,54.11586,69.497025
-8.39,65.22,170.6,22.856176,-16.643457,-38.85423
7.25,25.653334,-50.57,22.73826,-1.7822132,-6.2481527
-4.46,-22.85,-1.43,6.3052163,25.180403,51.46907
-25.12,-50.28,68.6626,20.896677,23.085752,65.581894
18.04029,37.7585,68.6626,7.940211,-7.472582,11.071427
3.62,29.99,49.08,12.091822,2.2526684,7.8976603
-16.485,-32.47,68.6626,4.8535256,8.923719,12.65767
93.56,168.239,228.76105,40.684956,96.33433,152.78938
-32.99,43.904762,76.331,11.175692,22.433134,37.554703
-22.19,34.36769,66.6275,-4.5955024,-5.9248066,-14.257827
49.61,86.02,-76.21,16.666426,42.50319,79.48732
139.28,232.6,488.05,13.264082,43.265404,63.2007
81.8,148.23,-68.21,28.962278,51.32498,75.67167
-80.65,-50.87,10.12,-4.299932,-8.013903,-12.708999
25.8,50.17,106.56,53.30498,82.18207,140.9298
-1.111,-4.2121053,-8.783334,79.63122,154.03581,274.00497
-35.29,-74.04,-89.69,1.9723552,-0.55137444,-1.9593651
213.29,280.94,287.35,102.18835,211.9305,722.9067
-29.38,-46.36,-58.72,33.737125,88.60251,155.20064
-14.61,-27.63,19.45,3.1747499,9.310606,43.96974
54.05,165.02,220.47,15.872705,29.576155,44.035416
-39.63,-8.17,-74.96,17.173983,39.327362,72.57265
37.83,58.26,115.52,11.778833,11.466719,27.97084
-35.75,-17.69,8.88,23.009089,48.443436,79.46959
28.343124,45.574665,76.59143,5.839091,25.562147,50.0981
-39.27,-70.78,-102.52,17.115107,33.18907,86.99037
-92.73,-123.17,-93.27,13.778711,-3.2078037,-3.9543145
-58.87,2.33,-166.9,94.16815,220.97427,366.97134
349.2,75.06,48.36,27.635378,3.907896,-7.9559927
-50.62,-51.24,-90.81,8.716028,19.257002,42.774765
-24.41,-47.14,-66.07,0.85906446,-1.0825367,5.9897623
-7.06,40.73,310.34,30.165659,34.004196,10.307145
-18.67,-48.68,-43.89,26.522943,3.16609,-12.36534
95.2,-31.08,-23.04,-10.900915,38.615494,74.43031
53.38,186.03,236.712,17.168207,12.091841,43.01442
128.66,281.62,438.78,30.955118,100.96292,155.16176
-58.42,-60.43,-70.95,19.889154,38.447205,52.36302
-73.21,-131.53,-118.42,24.374483,50.15188,102.65547
-67.93,-115.53,114.01,-16.558714,26.855116,-77.57091
321.23,1319.1,3780.43,29.514399,36.841125,41.773575
-4.15,87.12,77.98,-0.31128466,12.239943,36.15358
-44.26,-60.42,-107.43,0.1521858,0.5068493,5.809037
-19.01,57.75,-64.2,-1.3960377,-3.7963886,-5.1196356
24.44,1.48,29.86,10.161203,21.572187,46.52211
86.79,101.74,260.32,37.860027,131.31935,89.68126
-55.82,-99.58,-71.11,-8.218344,-32.45128,-50.097946
-27.97,-44.58,-64.46,102.30975,143.50761,243.11194
-41.01,9.51,-25.541334,7.9007707,31.516043,80.39314
81.7,75.62,132.71,0.77691114,6.635359,58.179947
205.48,499.16,485.02,14.721491,14.372938,41.46779
257.35,128.16,584.72,3.5221887,21.986326,61.106018
-61.83,15.35,-11.66,0.011024833,0.57045555,13.025193
126.27,37.7585,68.6626,17.33175,44.984528,80.778946
-40.56,-72.49,171.16562,4.1045785,25.734083,80.6548
24.91,-19.72,117.33,23.069872,61.31375,100.77912
59.27714,240.07834,638.648,26.14876,49.930466,104.495926
74.3,112.82,74.46,36.09678,85.158905,150.11156
71.69,121.81,384.11,52.125816,127.980804,189.15259
74.62,405.83,198.87,55.921898,125.60537,254.93481
-13.91,-25.9,-23.46,7.8328576,16.853422,31.166977
-32.73,23.4,-59.33,5.9036164,-1.2793598,0.026428971
-21.7,-10.6,22.67,3.5650506,0.26812553,5.7962503
81.746666,126.204,285.7025,0.078874946,-3.5692005,-1.1523888
-2.78,24.511667,31.455294,14.297525,35.495697,40.836258
-68.65,-58.58,-53.24,12.644991,37.159935,59.29882
52.07,591.09,164.80318,7.1665673,13.084806,19.214554
75.54,-56.44,-75.23,16.913874,-21.746386,-29.012802
37.4,54.64,83.09,53.222965,40.15004,73.723465
-11.81,37.7585,68.6626,-16.115774,-50.528214,-80.98149
-14.58,53.33,144.84,24.370539,56.85762,119.31929
185.45,53.4925,8.21,43.26878,74.407074,125.451416
-41.23,-59.76,-69.39,16.107111,19.235945,58.550247
11.71,59.68,81.97913,10.153772,41.211746,85.87483
-19.62,7.13875,-5.0634785,28.35544,49.945038,88.393265
-30.02,-44.91,59.07,3.3038812,7.830534,13.343217
5.24,95.78,520.94,36.39338,76.98678,98.99046
-10.7,-50.18,-71.12,1.5456795,-2.6979847,-3.051925
-7.26,9.67,12.77,1.8976158,-0.43429756,12.864884
351.78,367.97,165.99,10.322653,19.685034,40.467514
379.77,1196.72,1258.19,64.27362,185.68378,332.93033
-69.55,-98.95,-62.68,7.0872903,-11.442385,3.2759254
37.73,-3.15,18.2,5.5545297,11.186659,15.300981
-34.63,-69.58,-114.41,9.325125,26.933722,64.2378
-82.25,-142.6,-187.89,32.830044,86.00357,203.73189
-52.44,-40.67,-46.82,17.512934,36.691696,85.25697
-24.0,-43.94,105.7,25.659708,32.261307,63.67842
-0.97,28.12,-2.12,9.59133,16.545225,29.30751
-73.11,-124.63,-106.31,17.861261,30.294004,60.809647
109.98,-45.83,-80.93,17.515078,41.418755,61.59897
-97.85,-68.54,-117.41,38.567333,65.85385,85.76387
-63.52,-63.1,-57.64,72.66746,200.01729,432.6814
-27.27,-2.9,-84.14,57.82316,110.20939,327.78543
-28.71,-40.01,-49.75,33.746624,51.598114,89.645035
0.63,-34.78,-76.5,24.111002,46.361298,17.479202
11.75,22.98,161.4,0.138224,-13.188311,-19.840866
-9.77,7.41,80.17,-0.96343005,2.292738,8.488786
-26.83,103.22,117.92,15.382174,33.375282,60.742752
116.89,113.81,386.17,17.310373,32.167046,39.493286
-35.18,-62.31,-99.49,60.017216,68.212036,122.43379
-92.91,-109.55,-183.52,23.806213,79.32007,150.2961
24.728182,43.362,56.354443,10.522776,21.997938,48.952866
123.64,210.8,227.44,3.002131,12.309889,25.42128
-21.82,-31.92,-23.91,21.445147,58.46991,96.12514
-11.49,-37.68,-2.16,14.535776,23.27426,42.066208
15.11,114.1,944.29,31.982782,86.09772,74.8578
-26.37,-34.48,-33.85,8.352747,10.673658,22.722488
-2.26,-16.88,-29.55,11.196375,9.509687,25.618729
-15.95,28.43,32.02,8.926893,17.476141,20.827957
-59.7,-0.49,68.6626,-42.151768,-171.11906,-300.69705
-62.17,-60.04,-54.96,19.477516,-161.62169,-76.84624
42.37,-54.83,-106.21,23.530867,28.968275,65.22995
-17.2,-42.69,-54.72,14.846933,13.729353,31.672684
-60.14,-79.73,-94.39,-6.479284,-2.2066517,-11.42546
-61.21,-113.23,-60.29,48.894733,95.069565,154.1089
-61.06,-48.64,-30.51,10.327799,13.728285,17.081985
28.75,310.85,494.11,-0.52286303,-16.236956,-27.98912
10.7,-1.8,-28.04,12.761911,13.423841,16.237625
-7.22,-52.4,-77.37,-1.6299111,-12.778245,-32.663925
-21.57,-51.66,269.65,62.047344,187.16301,450.73505
-2.99,-33.41,-59.64,14.156427,27.5959,37.591812
10.44,218.11,202.2,4.4608903,7.893774,23.636932
248.3,118.86,-17.38,60.94165,241.32014,423.62704
73.03,123.41,189.26,40.74652,96.61917,139.55534
8.48,-61.35,-61.86,-0.79422534,12.871382,11.147477
11.84,22.58,-30.52,15.717674,80.39877,154.0266
-27.4,-97.13,68.6626,3.6634097,-20.265871,2.5620506
-54.22,-25.5,-36.83,17.86197,39.034355,38.725906
60.37,-16.75,-71.25,22.109446,1.5572338,-12.061263
24.46,37.81,-28.57,48.090706,119.08357,229.58618
38.21,-67.27,-75.6,31.236778,63.160072,94.20792
-4.702,-28.0025,-52.59667,15.835306,98.61092,179.9445
-0.06,7.54,-16.6,8.564432,11.280806,23.967728
17.76,18.55,-12.33,-0.10942614,7.4216137,-0.4708092
1.25,16.4,56.01,50.62109,56.40355,32.448685
-20.67,-47.33,11.8,6.8052773,20.948072,54.680435
52.26,77.31,227.33,4.0744576,3.6269512,7.9222574
-57.37,-62.92,-84.75,-4.721914,-7.009859,-9.184951
40.12,46.78,23.77,12.832819,28.823042,39.741135
1.36,32.439167,46.44909,10.375551,20.162642,27.667526
181.0,-7.5,390.94,64.34553,121.35921,183.61275
21.36,27.64,56.53,-14.484461,-12.171267,-22.312485
-0.98,-104.51,-121.18,-8.83959,-34.2007,-57.7032
-11.56,-57.31,5.53,24.588968,49.656364,99.21997
-49.64,12.12,6.69,7.0694985,12.962843,11.475724
161.57,205.99,218.96,51.67172,106.66438,154.58772
-2.46,41.33,10.862609,14.828577,22.791487,40.840286
-71.25,-103.62,-123.08,20.428854,49.94886,110.383194
-50.69,-50.96,-88.49,-12.121937,-6.8640957,1.3324306
86.5,356.65,596.36,12.431269,31.443594,-36.29805
-94.29,3.31,68.6626,-0.22065699,2.9168339,-7.0272894
-2.55,-58.09,-105.78,9.451715,22.66025,41.75193
-9.21,-33.59,-75.89,2.8447137,-5.663698,36.51802
-9.68,5.59,-25.96,4.9991097,8.239637,12.673295
-33.97,-76.09,-100.53,9.622591,21.437056,31.620163
30.57,38.6,-49.45,8.715067,-7.9741917,-22.918442
-40.59,-164.1,-191.42,32.51743,77.364624,261.59357
-26.77,-112.64,-161.2,22.11257,60.430405,111.60622
-27.68,-39.22,-74.58,7.6966424,9.225645,21.003754
-31.95,-28.17,-47.89,6.1731744,16.309935,27.356613
-135.29,-155.06,-189.56,7.2052298,-1.3355236,4.0055933
110.53,230.14,-169.88,1.3639625,-9.691881,-13.271285
-6.32,40.59667,78.48,12.294001,23.14546,39.084854
93.09,-30.06,-60.21,30.69893,84.45221,152.52269
-31.19,-26.58,-15.82,15.983301,28.430387,51.1595
21.96,36.25,-8.77,6.559153,7.012434,4.612687
13.15,871.8,70.97,27.842089,62.363075,100.39253
-75.66,-79.42,-60.934444,-9.091143,-9.419085,30.383099
22.75,-46.22,-28.63,44.559402,88.39322,150.17615
-12.4,18.44,76.74,63.053738,97.18642,138.4106
10.31,25.74,28.2,-1.6707512,-79.00426,-156.87108
136.83,92.92,300.49,38.128933,96.13664,220.7671
-0.07,-10.35,115.52,2.2562852,15.352255,25.199814
-3.79,-39.13,-20.29,11.523905,19.406752,34.104935
-69.62,-107.84,-37.55,19.569407,39.07057,56.95546
15.95,-6.88,13.451818,15.371637,34.481033,38.544083
1.83,129.68,177.23,21.525005,20.247,23.39795
-36.76,-53.43,-10.92,53.12988,86.76294,107.36583
-29.41,-37.64,-66.51,5.4506936,13.478659,30.411758
81.69,681.37,811.13,15.040384,11.419645,36.528763
43.53,-35.67,-47.6,2.6435647,-21.885302,-30.68254
-2.03,94.23,54.36,63.590446,216.70372,408.27127
34.72,-0.54,-75.35,-3.3793616,-13.601213,-35.73134
23.801111,-7.15,-86.75,-2.6066985,-1.2930698,-0.7099449
42.16,275.35,190.94,23.665941,37.965164,38.994095
-13.66,80.065414,149.61174,14.481348,35.135757,70.13576
-35.83,-43.16,-83.79,18.562798,168.78786,316.46762
43.37,140.26,142.93,8.99679,13.253889,15.949113
-15.23,3.68,7.64,5.2597756,21.411634,40.9897
32.03,27.74,48.22,-1.531942,6.5742474,13.3859415
19.45,47.22,62.65,12.689608,-1.748003,20.063034
-48.84,-31.63,-17.5,44.541267,89.40504,191.38734
18.04029,37.7585,68.6626,18.731134,5.0258007,3.2175453
-62.22,-56.51,-55.33,104.641045,124.582016,176.08882
41.27,36.83,89.42,16.804148,10.706007,31.45192
-85.91,-79.36,-108.83,13.729593,34.311882,51.50972
-30.73,38.39,120.82,10.852194,34.71421,56.867203
-31.56,-50.24,-71.65,7.8451104,17.907408,46.547714
59.95,-31.44,-5.42,19.174364,-9.964861,-37.609116
-22.05,-27.46,-10.59,0.9637283,-14.009768,-17.98384
294.0,-47.03,-65.71,56.81773,157.6696,224.45073
-44.54,129.26819,244.017,10.846827,26.369978,79.60274
-12.97,71.82,35.15,18.666685,77.018326,140.21446
-59.22,-114.01,-78.28,1.800608,-5.850878,2.0758827
-14.17,347.14,174.84,49.37711,111.605286,209.45001
-27.27,12.07,7.92,-8.352911,-45.190964,-75.35591
-58.95,-19.89,61.42,39.843338,79.6843,135.12654
-102.3,38.255,-159.65,-11.843283,-31.914854,-43.312748
341.91,1324.78,2347.06,36.112644,141.03789,254.45116
-21.2,-14.25,10.86,-2.8939033,-0.61631966,21.852127
10.47,33.25,34.49,-3.1997085,0.02499199,-1.7882531
-48.95,-53.7,-65.12,-8.905188,-18.400766,-39.463394
76.36,125.83,-13.05,27.910429,90.76073,156.74635
-19.81,-24.57,-92.63,7.664759,19.20857,41.328506
-59.08,-65.53,-136.62,-12.104353,-28.456873,-38.17955
1.8,43.67,200.21,7.2388215,16.802977,24.198334
-50.64,-47.71,-62.01,7.346514,16.50871,30.687943
-17.39,-35.48,-7.66,14.242868,-4.89818,-24.40178
1.61,5.44,-14.47,-7.562444,-10.130632,-16.973923
15.96,38.27,11.43,12.246378,12.3266735,20.49678
-2.35,20.16,33.18,10.438691,50.98475,126.76511
-49.75,37.7585,68.6626,11.038179,40.103554,82.10234
-11.62,118.43,77.3965,22.493372,19.750776,60.442825
87.81,141.8,325.68,2.425036,6.847868,9.111253
38.81,122.24,187.61,26.461643,96.04948,84.68297
-10.18,-45.9,-31.82,5.1806283,12.30905,13.95308
-44.12,-64.63,-48.99,31.987154,57.328568,104.66832
18.08,83.68,191.17,9.174921,14.771681,67.69908
426.82,381.51,116.51,5.1577096,8.120192,15.556169
7.26,-34.07,-64.31,18.936113,39.674744,82.40596
-8.73,84.01,178.11,68.161385,220.0848,425.35416
725.65,77.89,660.0,45.4287,71.3,97.85762
-73.04,-85.63,-66.0,-2.8347793,-1.3779621,-3.9570153
-25.9,376.63666,608.895,-0.4775139,7.68083,30.827957
-51.66,-15.74,3.25,0.540522,-18.984941,-20.031296
63.85,37.12,74.18,43.040188,51.663467,42.745865
58.91,14.34,20.28,-3.0849814,-6.117754,-23.68602
32.57,108.51,19.51,-4.3429313,-6.2460194,-4.792159
-42.76,-50.43,-1.44,48.38152,221.83488,539.0754
-0.49,-45.68,43.84,17.834948,35.868126,47.523666
-38.57,81.486664,105.99,-3.0989985,112.094734,26.397171
40.92,33.52875,43.749565,40.291508,69.58247,139.40138
-16.89,-41.33,-33.35,7.060538,0.7950039,-7.138543
-28.33,-56.56,-62.84,-13.298361,-58.483612,-19.57785
22.86,253.33,648.17,21.992647,-26.300768,-81.96092
-53.57,227.7,-100.62,52.880856,131.62863,231.79457
-113.43,-129.29,-126.628334,38.71067,100.3174,189.80351
-61.91,354.6325,482.1,-13.607214,-3.3779469,23.183792
362.18,17.94,314.75,3.1383538,5.578394,9.788178
285.68,26.63,-66.07,20.243364,36.14483,50.674515
-14.26,-10.8,-2.49,1.5642341,-21.541033,-16.655685
27.263334,69.944,101.52,17.169382,46.39476,92.74489
45.85,107.13416,188.1191,7.106684,2.3344555,8.118241
18.04029,37.7585,68.6626,25.549898,48.966606,54.906357
-20.89,-24.37,309.7335,32.29182,99.89848,228.8106
41.44,25.09,-14.85,15.336668,29.160025,41.53366
11.925,21.526,63.825,7.822642,16.152021,27.645126
11.58,-7.97,-11.77,31.012293,40.066727,59.163834
67.97,260.32,261.85455,15.307062,20.660963,32.87935
-9.41,-19.59,-95.77,55.214878,155.8572,195.44164
15.56,14.23,34.508,16.700335,40.512207,56.718735
14.37,945.75,-9.94,10.816385,-18.273577,-57.112656
49.09,189.02,417.18668,43.50263,55.281937,34.228897
73.94,87.47769,142.35,-1.853521,25.088423,33.155106
-53.31,-47.94,-72.63,24.07638,51.091843,112.48897
-15.3,21.83,13.14,9.431881,-0.35040092,-5.4963293
104.04,7.13,-33.35,-1.4636589,2.1237316,8.404557
-90.13,-182.19,-169.4,5.3865457,-15.479967,-25.70848
-36.73,-22.65,2.67,23.143023,32.791405,25.108902
5.99,-34.94,25.52,26.012136,62.884285,98.56769
-6.88,-9.21,-14.57,5.0723596,12.51512,40.20244
-111.03,-173.53,-159.76,2.7306695,13.6292095,28.97673
-0.46,14.07,-27.86,2.9109063,-14.254038,16.96724
